,Score,AnswerCount,ViewCount,FavoriteCount,CommentCount,Ans_Score,Auth_reputation,Editor_reputation,Words_in_Title,Words_in_Title_Description,Accepted_Ans,Tags_Count,title_tag_ratio,Creation_Days,Last_Edit_Days,Last_Activity_Days,Closed_Days,Category
4582,3,1,76,0,2,4,739,739,10,142,2,1,17.14,1674,1674,1674,2853,1
4583,1,1,33,0,1,1,13,21691,6,91,2,2,45.45,3841,3841,3841,686,0
4584,4,2,346,1,1,1,395,395,18,192,4,4,17.52,2465,2466,2466,2062,1
4585,1,2,4583,0,2,2,123,12849,9,88,4,4,43.48,2429,2429,2429,2098,0
4586,1,1,210,0,6,1,13488,18265,11,1295,2,3,36.56,4269,4407,4446,258,0
4587,52,2,77337,11,3,116,683,683,5,205,4,5,14.14,3285,3285,4341,1242,0
4588,5,1,764,0,1,5,6985,27427,10,70,2,5,27.37,1564,1592,1592,2963,0
4589,1,1,76,0,2,2,3889,3889,15,182,2,3,34.04,3885,3885,3885,642,1
4590,4,2,274,0,3,2,633,22624,8,82,4,5,47.92,4098,4098,4098,429,0
4591,8,2,11976,1,9,9,1720,1720,6,374,4,5,36.36,2039,2039,2986,2488,0
4592,2,1,3091,1,2,1,23,1,8,577,2,4,37.50,3636,4344,3636,891,1
4593,2,4,7814,1,2,5,1225,7411,5,96,8,2,34.15,3562,3562,3562,965,0
4594,8,1,323,0,1,5,269,269,8,610,2,3,33.80,3157,3157,3157,1370,1
4595,1,1,37,1,5,1,183,41884,7,96,2,5,29.47,4277,4277,4277,250,0
4596,1,2,575,2,8,0,157,1,26,269,4,5,30.15,1833,3220,1834,2694,1
4597,1,4,85,0,3,2,51,69913,6,172,8,1,10.00,2994,2994,2994,1533,0
4598,14,1,3746,14,2,12,5671,10211,6,85,2,4,46.02,239,2511,4368,4288,0
4599,60,12,66185,6,3,67,87379,11562,6,80,24,2,28.57,482,3898,4285,4045,0
4600,1,3,5922,0,1,2,95,26956,12,94,6,1,21.82,1861,2010,2011,2666,0
4601,1,1,509,0,1,1,1056,1056,14,102,2,4,31.15,634,636,636,3893,1
4602,1,1,512,0,4,2,4139,4139,12,337,2,5,25.50,3025,3025,3025,1502,1
4603,41,5,42013,3,3,62,1381,1381,13,327,10,3,29.21,2495,2495,4358,2032,0
4604,3,8,2439,1,5,7,205158,251775,7,40,16,3,32.65,488,488,2098,4039,0
4605,4,3,7946,0,2,4,265,265,8,709,6,3,43.30,3395,4076,4076,1132,1
4606,3,2,3597,1,1,5,12785,84734,8,82,4,2,13.11,2174,2174,2176,2353,0
4607,1,1,238,0,1,1,229,229,10,306,2,4,50.55,4081,4081,4081,446,1
4608,7,3,6905,4,3,2,878,3069,7,181,6,4,48.42,1646,4061,4061,2880,1
4609,1,3,39,0,1,1,55,42055,11,35,6,1,19.05,2778,2778,2778,1749,0
4610,1,1,58,0,8,0,27,92701,12,292,2,4,41.38,4183,4184,4185,344,0
4611,3,1,5626,0,4,6,275,275,14,311,2,4,13.08,3124,3125,3125,1403,1
4612,2,2,165,0,6,2,1857,121747,4,226,4,5,33.85,2448,2448,2448,2079,0
4613,4,1,7071,2,2,4,43,7128,6,193,2,2,37.93,1977,1977,1977,2550,0
4614,1,3,1947,0,2,3,3001,3001,7,233,6,5,43.04,1975,1976,1976,2552,1
4615,3,5,421,2,1,3,635,635,14,294,10,3,33.33,543,543,543,3984,1
4616,1,3,116,0,2,1,5964,12003,8,181,6,2,22.95,3639,3642,3642,888,1
4617,1,1,1725,0,2,3,56,56,12,248,2,3,35.85,3457,3457,3457,1070,1
4618,4,3,116,0,1,4,1059,28346,16,115,6,4,37.40,3908,3908,3908,619,0
4619,3,1,5954,1,4,5,513,513,8,260,2,3,48.98,2409,2410,2411,2118,1
4620,39,9,116856,11,4,76,21957,5030,11,24,18,4,42.42,1278,3970,3970,3249,0
4621,3,1,673,1,8,3,81,120227,9,231,2,5,19.15,3985,3985,3986,542,0
4622,1,2,4176,1,2,1,43,43,10,268,4,4,36.84,3464,3464,3464,1063,1
4623,5,1,726,1,3,3,191,191,13,375,2,5,24.83,3520,3621,3621,1007,1
4624,2,1,360,0,2,1,23,7603,9,26,2,4,47.06,2225,4279,4279,2302,1
4625,3,1,4536,0,1,4,6085,243047,19,352,2,4,27.03,3667,3667,3667,860,0
4626,51,4,30023,2,2,93,38630,2065,7,79,8,2,40.00,1438,4435,4435,2063,0
4627,1,1,58,0,3,0,25,25,6,123,2,2,48.98,3455,3456,3457,1072,1
4628,3,2,367,0,1,18,1642,1,11,56,4,3,35.82,2535,3220,2535,1992,1
4629,2,1,49,0,6,3,25,25,15,150,2,2,25.53,4328,4328,4328,199,1
4630,3,2,65,0,2,4,2194,2194,7,16,4,2,22.95,2347,2347,4046,2180,1
4631,2,1,281,0,2,3,304,304,14,237,2,4,36.21,2668,2668,2668,1859,1
4632,1,2,2304,0,4,1,23,23,8,178,4,3,35.71,3072,3072,3072,1455,1
4633,12,2,22588,4,1,22,133,48450,3,138,4,4,49.12,870,1258,3531,3657,0
4634,1,1,447,0,3,1,2877,2877,8,219,2,3,18.67,2610,2610,2610,1917,1
4635,1,1,58,1,1,1,55,7588,9,111,2,2,37.14,3934,3935,3935,593,1
4636,18,2,2965,2,5,24,27564,1,10,78,4,3,36.36,1337,3220,1974,3190,0
4637,1,2,2346,1,2,6,383,1029,6,167,4,3,20.59,3601,3602,3602,926,1
4638,2,2,2752,0,2,9,2782,2782,19,339,4,3,16.81,2236,2237,4320,2291,1
4639,2,1,3059,1,1,6,1470,268272,9,59,2,4,38.00,2815,2815,2815,1712,0
4640,1,2,818,0,4,4,1200,1200,9,323,4,2,33.33,3768,3768,3768,759,1
4641,3,2,691,0,3,1,75,75,4,205,4,2,57.69,2576,2576,2965,1951,1
4642,3,4,254,4,1,5,205158,63041,12,48,8,4,25.24,432,432,1375,4095,0
4643,2,2,165,0,2,5,230570,230570,16,52,4,4,42.65,681,682,682,3846,0
4644,1,2,41,0,1,0,21,21,7,61,4,2,33.33,4308,4308,4308,219,1
4645,1,1,59,0,6,1,13,13,7,264,2,4,36.17,4435,4435,4435,92,1
4646,10,3,2801,2,2,15,534,26956,8,151,6,3,42.50,3521,3521,3521,1006,0
4647,3,1,93,0,7,2,629,629,6,408,2,2,39.29,4396,4397,4397,131,1
4648,4,5,63,1,1,1,403,40968,17,102,10,2,21.15,3929,3930,3930,598,0
4649,7,6,14075,4,4,14,9971,9971,9,130,12,4,28.57,1807,3668,4384,2720,0
4650,2,1,1337,0,1,1,689,689,11,246,2,4,27.69,2535,2535,2535,1992,1
4651,5,2,73575,1,2,21,107,107,6,233,4,3,23.73,3291,3291,4508,1236,0
4652,1,1,2360,0,1,5,32475,853099,21,128,2,5,39.02,1600,1600,1600,2927,0
4653,2,2,7745,0,6,7,122,122,12,195,4,3,38.36,2807,2807,4243,1720,0
4654,1,1,630,2,5,1,490,398254,6,203,2,5,23.16,2486,2486,2486,2041,0
4655,6,3,1454,2,2,6,6882,1,9,202,6,4,54.76,903,3220,907,3624,0
4656,1,1,693,0,1,1,3395,6527,6,125,2,1,28.57,3224,3338,3338,1303,1
4657,3,4,517,0,1,0,41,127217,18,356,8,4,31.65,3832,3832,3832,695,0
4658,7,1,9751,2,1,13,157,2877,6,87,2,2,30.77,1415,2554,2554,3112,0
4659,4,2,11326,0,1,5,1253,148749,8,91,4,3,30.11,3433,3433,3452,1094,0
4660,7,9,5858,8,3,1,10131,10131,7,405,18,4,61.73,408,410,1923,4119,0
4661,2,2,174,0,2,4,892,892,12,89,4,4,10.81,1735,1735,1736,2792,1
4662,47,3,27093,26,7,78,15530,1,9,270,6,3,26.09,2831,3220,4361,1696,0
4663,2,1,631,0,4,2,109,199111,5,220,2,5,54.21,3064,3064,3064,1463,0
4664,1,1,107,0,2,2,4192,4192,9,232,2,3,21.36,3004,3005,3005,1523,1
4665,1,1,43,0,2,1,101,101,5,961,2,5,38.24,4451,4452,4452,76,1
4666,1,1,72,1,5,2,2278,2278,5,152,2,3,57.14,4401,4404,4404,126,1
4667,1,2,844,0,1,4,1687,1687,10,197,4,4,31.91,3796,3796,3796,731,1
4668,2,2,1378,0,16,1,26005,26005,20,512,4,4,27.03,2420,2420,2421,2107,0
4669,1,5,6515,0,3,5,3050,3050,9,174,10,2,32.91,1896,1896,3311,2631,0
4670,69,4,39715,17,1,80,166845,1,10,126,8,2,50.00,657,3220,3125,3870,0
4671,1,2,39,0,1,1,13,9656,11,249,4,4,36.89,3991,3991,3991,536,0
4672,2,1,2852,0,5,4,23,23781,10,108,2,5,32.73,2977,2977,2977,1550,0
4673,4,2,7893,1,1,7,113,28346,10,69,4,3,28.24,3570,3570,4096,957,0
4674,3,2,1489,1,2,0,35,35,13,235,4,4,31.46,3250,3250,3251,1277,1
4675,1,1,205,0,7,1,956,92701,7,158,2,3,31.25,2975,2975,2975,1552,0
4676,2,2,2204,0,4,1,1317,1317,9,389,4,5,50.79,4195,4195,4343,332,1
4677,2,2,81,0,3,2,12872,38038,8,143,4,2,31.37,1882,1883,1883,2645,0
4678,1,1,873,0,2,1,183,1750,6,326,2,3,47.89,3806,3806,3963,721,1
4679,2,3,20673,0,6,6,147,147,8,151,6,1,24.56,3191,3191,3191,1336,0
4680,9,2,47282,0,6,6,4010,1,7,770,4,2,24.62,3066,3220,3956,1461,0
4681,2,1,52,0,1,1,453,453,12,211,2,2,21.51,3886,3886,3886,641,1
4682,1,1,704,0,4,2,1385,30447,6,64,2,2,26.92,1294,2114,2114,3233,0
4683,1,3,56,0,5,0,359,359,11,201,6,4,12.50,3540,3540,3540,987,1
4684,1,1,34,0,1,0,70,313,18,163,2,2,19.05,3899,3899,3899,626,1
4685,19,1,8087,5,3,17,15398,15398,13,156,2,4,31.58,3087,3087,3087,1440,0
4686,132,10,51052,22,12,92,86543,86543,7,202,20,2,53.97,327,327,4368,4200,0
4687,1,1,73,0,3,2,639,639,10,666,2,3,24.18,3499,3500,3500,1028,1
4688,4,4,6656,0,5,4,2609,2609,8,68,8,2,30.99,2974,3591,3591,1553,1
4689,4,2,3384,1,3,6,1101,1,11,230,4,2,30.00,1563,3220,3524,2964,1
4690,32,4,17596,8,6,44,18472,18472,6,132,8,2,36.73,1465,1476,2459,3062,0
4691,14,2,1477,3,3,5,413,413,9,535,4,5,47.42,4103,4289,4289,424,1
4692,3,1,926,0,7,1,33,170061,7,235,2,3,31.75,3183,3183,3183,1344,0
4693,1,1,83,0,1,1,169,4128,7,210,2,5,23.08,3881,3881,3885,646,1
4694,1,3,29911,1,3,10,73,39597,13,46,6,4,37.89,2723,2723,4298,1804,0
4695,29,3,9468,12,3,22,9907,3158,6,74,6,3,44.94,1570,4452,4452,1066,0
4696,1,2,242,0,6,2,326,326,7,232,4,3,26.67,3769,3769,3769,758,1
4697,4,1,31367,0,6,4,815,7880,3,69,2,1,35.29,2196,2197,3121,2331,0
4698,8,2,8970,1,3,14,25177,25177,7,72,4,2,20.69,2002,2002,2002,2487,0
4699,1,1,2484,0,7,0,101,101,10,251,2,4,36.56,3192,3193,3194,1335,1
4700,9,4,217,1,2,7,188,209696,13,50,8,3,22.73,2346,2346,2346,2181,0
4701,4,2,133,0,2,4,5608,5608,11,186,4,5,40.38,1899,1899,1899,2628,0
4702,1,1,58,0,2,6,139,139,7,177,2,1,12.31,4460,4460,4461,67,1
4703,2,1,47,0,1,4,12809,61993,15,75,2,1,10.20,3732,3732,3732,795,0
4704,1,1,1169,0,3,1,312,853099,8,229,2,3,27.16,2099,2099,2099,2428,0
4705,1,2,43,0,2,2,29,44111,13,62,4,1,16.67,3464,3464,3464,1063,0
4706,16,3,6976,10,12,11,441,1,9,1280,6,5,31.91,2729,3220,4003,1798,1
4707,1,1,852,0,1,2,61,853099,6,96,2,1,11.59,3948,3948,3948,579,0
4708,10,1,534,0,6,9,363,8046,6,97,2,2,27.45,3086,3289,3289,1441,1
4709,1,4,696,0,1,0,179,121747,8,75,8,3,21.95,2539,2540,2540,1988,0
4710,8,2,8055,3,1,11,103,170061,8,419,4,3,21.62,3341,3341,3342,1186,0
4711,3,2,74,0,4,1,157,21659,5,111,4,3,42.11,3369,3370,3370,1158,0
4712,1,4,855,0,1,11,205158,251775,9,23,8,3,43.48,555,555,555,3972,0
4713,3,1,614,0,1,4,1045,853099,4,168,2,3,72.13,2054,2054,2054,2473,0
4714,4,1,847,1,3,1,18511,310694,8,636,2,2,51.22,513,712,712,4014,0
4715,1,1,29,0,2,0,793,793,18,492,2,2,17.74,4381,4381,4381,146,1
4716,38,4,42926,26,5,64,6728,6728,8,122,8,3,42.11,3604,3618,4326,923,0
4717,1,2,857,0,2,-1,839,11143,8,149,4,4,57.14,4046,4046,4049,481,0
4718,1,1,25,0,3,1,69,69,7,43,2,2,38.46,4259,4259,4259,268,1
4719,4,1,68,1,10,4,213,213,9,113,2,1,15.62,2522,2522,2522,2005,1
4720,2,2,823,0,2,2,161,7142,25,166,4,4,21.38,2041,2041,2041,2486,0
4721,20,9,57766,6,6,16,4048,16256,6,138,18,5,53.73,1691,2664,4382,2836,0
4722,7,2,5833,1,3,10,27810,27810,6,141,4,2,30.19,3150,3150,3683,1377,0
4723,2,1,36,1,1,2,109,109,5,105,2,3,40.68,3597,3597,3598,930,1
4724,4,6,10448,0,1,2,67,67,13,193,12,1,7.69,3168,3169,3869,1359,0
4725,1,1,46,0,2,1,63,63,11,84,2,3,23.53,4437,4496,4496,90,1
4726,1,4,136,0,2,1,33,103894,5,179,8,5,30.00,4234,4235,4235,293,0
4727,3,1,7909,2,1,3,433,11286,9,115,2,3,42.86,1933,2487,2487,2594,0
4728,1,1,1018,0,3,1,211,211,12,453,2,4,7.64,2846,2853,2956,1681,1
4729,1,1,56,0,1,1,950,950,14,104,2,2,15.56,3771,3771,3771,756,1
4730,4,2,95,1,3,5,24364,82135,5,132,4,2,27.91,1752,1752,1752,2775,0
4731,1,1,37,0,4,0,13,13,17,386,2,2,14.89,3811,3811,3811,716,1
4732,2,1,728,0,5,2,33,14084,10,133,2,3,24.18,3780,3780,3780,747,0
4733,6,2,2187,0,3,2,6137,6137,6,318,4,3,28.99,2569,2570,2689,1958,0
4734,2,1,360,1,9,1,5868,5868,7,625,2,5,40.00,3234,3387,3387,1293,1
4735,1,3,100,0,4,2,476,476,9,177,6,1,23.53,3645,3645,3645,882,1
4736,1,1,60,0,2,0,689,689,9,234,2,3,34.95,1808,1808,1808,2719,1
4737,1,1,117,0,2,1,454,454,11,327,2,3,33.33,3849,3849,3849,678,1
4738,6,4,6348,1,2,4,23361,4131,14,68,8,3,38.46,1033,1453,1453,3494,0
4739,4,2,2530,1,2,4,5273,1,8,104,4,4,45.95,3207,4344,3264,1320,1
4740,4,5,3538,1,4,3,14635,7297,3,109,10,3,35.09,2858,3068,3665,1669,0
4741,1,1,985,0,2,4,1390,93348,8,234,2,5,53.33,2364,2366,2366,2163,0
4742,1,2,452,0,3,3,181,181,17,196,4,4,32.84,3443,3443,3443,1084,1
4743,1,1,1100,0,12,1,1087,1087,4,285,2,2,44.44,3351,3352,3476,1176,1
4744,1,1,71,0,2,1,794,794,10,260,2,4,49.56,2905,2905,2905,1622,1
4745,8,3,608,1,3,3,8644,8644,7,70,6,2,27.45,2878,2878,2878,1649,0
4746,37,1,5682,5,2,35,869,59513,9,94,2,4,27.72,2456,2456,2457,2071,0
4747,1,1,494,0,2,0,43,43,8,305,2,4,43.90,3197,3198,3208,1330,1
4748,1,2,227,2,1,0,4192,4192,4,304,4,4,39.29,2039,2039,2040,2488,1
4749,1,1,275,0,1,1,886,40337,6,133,2,3,20.37,3979,3979,3979,548,0
4750,1,1,345,0,4,2,13124,170061,9,193,2,4,32.97,4113,4113,4114,414,0
4751,2,3,59,2,1,3,3418,163160,7,78,6,4,77.11,3164,3164,3164,1363,0
4752,2,1,42,0,4,0,57,57,14,146,2,2,20.83,4219,4225,4225,308,1
4753,4,2,1585,0,2,2,244,1,11,194,4,4,44.90,2842,4344,2843,1685,1
4754,5,2,1656,1,3,15,9192,2657,13,357,4,5,24.11,2768,2770,2770,1759,0
4755,50,13,99647,11,2,71,615,866,6,42,26,3,32.26,330,4094,4153,4197,0
4756,13,3,29828,1,7,14,4746,8984,8,194,6,2,43.33,834,1650,3118,3693,0
4757,1,2,259,1,2,1,127,127,7,203,4,1,30.43,1155,1155,1155,3372,1
4758,3,1,85,0,1,2,712,712,9,314,2,3,23.38,3809,3809,3809,718,1
4759,723,21,1703731,212,1,1001,7718,7046,8,37,42,5,45.95,297,2727,4425,4230,0
4760,2,2,82,0,1,4,25,92701,12,45,4,4,38.10,4290,4291,4291,237,0
4761,3,1,177,2,6,4,139,139,10,43,2,3,18.60,3418,3419,3419,1109,1
4762,45,3,21337,13,15,120,2570,37,8,102,6,1,26.67,1851,4083,4083,2676,0
4763,1,3,541,1,2,1,13,29372,8,104,6,2,28.57,1572,1960,1960,2955,0
4764,1,1,86,0,2,0,143,143,7,670,2,3,29.47,3351,3351,3351,1176,1
4765,7,3,3783,1,3,8,3014,1,11,238,6,4,14.29,2154,3220,2158,2373,0
4766,10,4,11726,2,3,27,2561,2561,8,142,8,1,22.22,1206,1206,3208,3321,0
4767,1,1,65,0,2,0,13,13,12,202,2,3,19.82,4005,4007,4007,522,1
4768,1,1,445,0,9,1,7304,7304,6,227,2,3,48.10,3028,3028,3028,1499,0
4769,2,1,3522,4,3,8,10048,1,7,255,2,4,31.46,1879,3220,1973,2648,0
4770,65,5,52634,31,2,115,1304,331828,14,34,10,4,42.59,1107,3320,4481,3420,0
4771,3,2,20480,0,5,3,47,47,15,100,4,4,40.00,1434,1434,3114,3093,0
4772,1,1,164,0,2,3,608,61993,13,133,2,5,24.78,3802,3802,3802,725,0
4773,1,4,2319,0,3,1,143,143,11,508,8,5,38.02,3120,3120,3328,1407,1
4774,9,5,13146,5,2,10,313,313,8,79,10,3,28.57,1231,1231,4075,3296,0
4775,6,5,5450,1,3,8,6906,6906,7,390,10,5,25.24,493,2694,2694,4034,0
4776,1,1,792,0,1,1,75,21949,12,48,2,2,19.75,3371,3371,3371,1156,0
4777,2,1,5679,2,2,5,53,46568,5,94,2,3,50.00,3606,3606,3606,921,0
4778,1,1,395,0,1,2,183,1944,10,50,2,2,15.79,2839,2839,2839,1688,1
4779,2,2,100,1,1,1,35,6634,9,201,4,4,35.19,3923,3924,3924,604,1
4780,1,1,2768,2,1,1,135,135,7,298,2,2,14.08,2121,2121,2977,2406,1
4781,1,1,837,0,1,2,5838,1,3,80,2,4,50.85,1003,3342,3268,3524,0
4782,10,12,29197,3,3,28,1103,6172,6,86,24,3,55.56,1664,4092,4479,2863,0
4783,6,2,680,2,2,4,169,23781,8,150,4,5,56.25,2952,3555,4419,1575,0
4784,6,2,3256,3,4,4,224835,224835,4,708,4,3,63.49,158,158,158,4369,0
4785,3,2,3120,1,3,7,1350,1350,11,336,4,4,38.98,2289,2290,4327,2238,1
4786,2,2,80,0,5,0,23,23,11,169,4,3,38.64,2630,2630,2630,1897,1
4787,1,2,127,0,4,1,125,125,18,277,4,5,28.95,3544,3544,3544,983,1
4788,1,1,146,0,1,1,383,573366,6,51,2,5,55.67,3020,3020,3020,1507,0
4789,27,4,39139,5,4,15,329,18265,7,87,8,3,50.00,3509,3510,4285,1018,0
4790,1,2,1835,0,1,1,1260,1,8,95,4,1,34.78,2766,3220,3106,1761,1
4791,1,1,345,0,1,1,571,4236,8,104,2,5,35.59,1309,2600,2600,3218,1
4792,8,1,3649,3,1,3,953,66466,6,114,2,2,40.62,2886,2916,2919,1641,0
4793,3,1,896,0,3,5,146,1,11,59,2,5,41.51,2836,3342,3288,1691,1
4794,1,1,813,0,2,1,1094,1094,6,424,2,4,24.69,1910,1911,1911,2617,1
4795,1,1,1247,0,4,2,327,13976,8,68,2,3,30.51,2746,2746,2746,1781,0
4796,1,2,591,0,1,6,1497,39905,4,91,4,3,17.65,1468,1468,1468,3059,0
4797,1,1,667,0,5,7,4293,142435,8,114,2,2,32.00,1360,1360,1360,3167,0
4798,2,1,112,0,4,2,24520,23749,5,314,2,2,64.79,3494,3494,3494,1033,0
4799,4,1,3761,0,6,3,5844,5844,7,37,2,1,14.29,2028,2028,2028,2499,0
4800,2,1,242,0,3,2,1132,1132,6,342,2,1,17.39,3908,3908,3909,619,1
4801,1,1,290,0,5,0,3979,3979,9,305,2,3,29.41,2328,2328,2329,2199,1
4802,3,1,595,0,2,3,8304,8304,4,90,2,2,25.53,4005,4005,4005,522,1
4803,2,1,180,1,2,1,358,9394,10,68,2,3,47.52,3401,4210,4210,1126,0
4804,3,4,2677,1,2,6,3884,3884,11,108,8,4,21.43,1156,1156,1156,3371,1
4805,5,1,1473,0,1,6,980,853099,14,198,2,4,25.86,2197,2197,2197,2330,0
4806,18,3,3469,0,1,27,23498,6455,11,176,6,4,14.75,1148,1148,2379,3379,0
4807,2,3,203,0,2,3,479,2790,11,126,6,4,16.47,3988,3989,3989,539,1
4808,1,1,2213,1,6,6,279,11962,6,64,2,3,39.34,2159,2159,4091,2368,0
4809,1,1,105,1,3,2,2038,2038,4,104,2,2,49.06,2274,2318,2318,2253,1
4810,1,1,1304,0,1,1,121,15242,9,362,2,5,45.03,3267,3267,3267,1260,0
4811,1,2,600,0,1,4,6055,147,6,168,4,3,31.88,1488,1489,1489,3039,0
4812,1,2,43,0,3,2,638,638,9,100,4,2,21.88,4327,4327,4327,200,1
4813,2,1,101,1,2,4,2995,2995,9,101,2,4,50.00,2001,2002,2002,2526,1
4814,2,1,1632,0,6,4,45,45,6,554,2,3,33.80,2174,2176,2176,2353,1
4815,1,2,140,0,3,5,1358,1358,9,181,4,4,50.60,1809,1809,1809,2718,1
4816,2,1,27,0,1,2,570,570,8,105,2,3,19.75,4301,4301,4301,226,1
4817,2,2,2418,0,6,1,23,23,4,518,4,2,28.57,1395,1395,1495,3132,1
4818,4,1,2684,3,3,5,701,701,5,98,2,4,63.27,3596,3597,3597,931,1
4819,1,1,1373,1,6,7,4122,4122,5,205,2,5,55.81,3214,3216,3216,1313,1
4820,2,4,1519,1,2,4,203,3966,8,55,8,2,45.07,3201,3201,3249,1326,1
4821,66,2,29178,33,1,78,69338,26395,6,67,4,4,25.32,1754,3349,3349,2773,0
4822,1,1,82,1,3,3,333,333,11,37,2,4,15.56,4238,4238,4238,289,1
4823,3,4,274,0,1,4,33,33,7,117,8,1,25.00,957,957,957,3570,1
4824,8,1,1067,3,16,4,4706,155403,7,182,2,4,52.17,2591,2591,2591,1936,0
4825,3,2,1155,0,3,1,33,155403,8,180,4,4,41.46,2448,2448,2449,2079,0
4826,2,1,734,3,8,1,839,839,7,315,2,3,28.89,3612,3614,3871,915,1
4827,6,2,29564,2,8,1,3106,1,7,214,4,2,37.04,3030,3220,3565,1497,0
4828,3,1,1290,0,1,1,1546,1546,8,148,2,4,29.63,4029,4029,4030,498,1
4829,6,2,14253,1,1,3,335,30642,7,225,4,1,15.87,863,3154,3154,3664,0
4830,1,4,100,0,4,0,165,165,8,57,8,4,55.42,4189,4189,4189,338,1
4831,2,2,8926,0,2,4,27,11763,12,123,4,3,33.03,1529,2525,2525,2998,0
4832,4,2,284,0,5,8,9083,118576,13,208,4,4,50.88,1569,1569,1570,2958,0
4833,3,1,2663,3,4,3,30813,8404,14,257,2,5,31.58,3653,3653,3661,874,0
4834,2,2,74,0,4,1,7842,7842,13,133,4,3,26.26,3957,3958,3958,570,1
4835,30,1,1368,4,3,32,21339,21339,12,184,2,4,25.58,3551,4111,4111,976,0
4836,1,2,63,0,5,2,520,520,24,213,4,3,12.74,3611,3611,3611,916,1
4837,1,1,125,0,2,1,1380,1380,8,151,2,3,36.62,2883,2885,2885,1644,1
4838,1,1,224,1,4,2,566,1602,13,1062,2,3,30.59,3608,3608,3608,919,1
4839,2,2,3470,0,8,1,8186,8186,5,282,4,2,41.67,1703,1703,2696,2824,0
4840,4,2,3994,0,1,1,297,81427,11,759,4,2,20.00,2430,2432,2439,2097,0
4841,5,4,1185,2,6,4,1897,1897,7,55,8,2,35.71,1859,2158,2158,2668,1
4842,7,2,11695,0,17,5,87,30642,6,56,4,1,25.53,3423,3513,3513,1104,0
4843,2,1,584,0,2,3,3270,3270,9,202,2,5,45.45,3409,3409,3409,1118,1
4844,11,3,35227,2,2,8,300,269517,16,83,6,2,31.82,1154,1154,3106,3373,0
4845,1,1,321,0,3,4,6192,6192,7,109,2,2,38.81,3293,3294,3294,1234,1
4846,2,6,64,0,1,3,135,2028,5,96,12,2,35.00,4025,4025,4025,502,1
4847,1,3,74,0,1,1,913,913,9,114,6,1,21.05,1658,1658,1658,2869,1
4848,4,4,23421,0,2,1,1237,85147,9,95,8,3,55.07,1723,1723,1723,2803,0
4849,3,2,1821,1,2,4,7168,1,6,375,4,4,52.17,1653,3220,2949,2874,0
4850,3,2,3147,2,6,2,417,331828,14,210,4,4,25.74,2069,2069,2270,2458,0
4851,5,2,8400,2,1,2,133,133,8,255,4,2,12.35,1244,1244,1255,3283,0
4852,2,1,373,1,3,3,23,23,12,199,2,1,13.33,3581,3581,3581,946,1
4853,1,1,287,0,5,1,33,33,8,224,2,3,30.38,4200,4201,4201,327,1
4854,5,2,2937,1,1,8,5360,5360,6,105,4,3,32.26,1278,1278,1278,3249,1
4855,1,1,1743,0,13,4,13,13,7,97,2,5,38.10,2442,2442,2443,2085,1
4856,5,3,9654,0,6,2,9580,1,9,154,6,3,35.29,2946,3220,4276,1581,0
4857,6,1,4599,1,4,9,4695,34586,9,99,2,2,18.46,2780,2780,2780,1747,0
4858,1,1,832,0,5,1,55,55,12,455,2,4,11.48,3531,3537,3537,996,1
4859,2,1,25,0,1,1,68,68,8,221,2,3,32.35,4289,4289,4289,238,1
4860,1,1,5786,0,16,1,7616,243047,16,647,2,4,25.19,3973,3973,3973,554,0
4861,331,23,471262,123,2,63,35130,92701,8,113,46,4,45.95,50,3875,4477,4477,0
4862,2,3,120,0,3,2,23,2437,9,202,6,4,37.11,4462,4464,4466,65,1
4863,2,4,53,0,7,4,4741,4741,11,101,8,4,26.55,3686,3686,3686,841,1
4864,2,4,1230,0,2,4,832,832,8,207,8,3,42.35,2689,2689,2689,1838,1
4865,1,1,408,0,2,1,5898,5898,4,229,2,3,51.61,1215,1215,1215,3312,0
4866,2,2,61,0,1,0,155,12402,7,202,4,1,25.53,3096,3096,3096,1431,0
4867,2,2,40,0,3,3,33,33,8,171,4,3,35.14,4445,4445,4445,82,1
4868,2,1,173,0,4,1,77,77,4,230,2,3,29.79,3925,3925,3925,602,1
4869,1,2,36,0,1,0,33,103894,15,80,4,5,48.00,4363,4363,4363,164,0
4870,2,1,62,0,1,6,1831,1831,26,157,2,5,29.95,2138,2138,2138,2389,1
4871,5,1,2631,0,1,12,46038,46038,5,95,2,2,28.07,2475,2475,2475,2052,0
4872,1,2,53,0,2,2,2707,33062,4,359,4,3,40.62,2876,2876,2876,1651,0
4873,2,2,554,0,3,0,2633,648831,15,155,4,4,32.84,1542,1980,2054,2985,0
4874,2,2,914,0,7,0,69,69,9,249,4,3,37.50,3599,3599,3599,928,1
4875,1,1,80,0,2,1,731,2845,9,193,2,2,21.54,2414,2414,2414,2113,1
4876,1,1,42,0,6,1,306,170061,7,31,2,2,19.23,4133,4133,4133,394,0
4877,10,4,22677,1,4,9,817,447,5,137,8,2,50.00,1250,3865,4133,3277,0
4878,5,2,1761,0,7,3,879,879,4,165,4,3,16.95,1873,1873,1876,2654,1
4879,1,1,70,0,3,3,2314,92701,5,93,2,2,44.12,2859,2859,2859,1668,0
4880,2,2,358,2,4,3,198,228726,12,319,4,4,34.95,3764,3764,3870,763,0
4881,1,2,546,0,4,2,547,1,13,243,4,3,27.72,2731,3220,2731,1796,1
